Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
Wales,1217,15.85,6.5,19.1,6,11.59,12.20,12.62,13.05,14.29,17.96,20.37,22.06,23.75,29.47,2024-01-01
"Wales, Managers, directors and senior officials",98,21.16,4.1,24.97,6.7,12.59,14.38,15.28,16.23,18.79,24.36,27.39,30.06,32.06,x,2024-01-01
"Wales, Corporate managers and directors",75,23.05,4.8,26.92,6.6,13.00,14.80,16.11,17.73,20.44,25.48,30.31,32.22,36.55,x,2024-01-01
"Wales, Other managers and proprietors",23,17.08,0.1,19.22,4.2,12.00,13.44,13.78,14.43,15.62,19.17,22.33,23.43,25.82,x,2024-01-01
"Wales, Professional occupations",321,23.22,4.2,25.28,4.2,15.45,18.06,18.98,19.76,21.7,25.55,27.92,29.48,31.43,37.00,2024-01-01
"Wales, Science, research, engineering and technology professionals",61,22.2,1.6,23.47,2.9,15.52,17.89,18.77,19.4,20.76,23.79,25.60,26.81,28.73,x,2024-01-01
"Wales, Health professionals",102,22.33,6.2,24.53,4.4,16.05,17.99,18.51,19.39,20.89,24.03,26.15,27.16,29.12,x,2024-01-01
"Wales, Teaching and other educational professionals",79,27.92,-1.3,30.01,1,18.15,22.15,22.86,24.25,26.01,30.56,33.55,35.25,37.15,x,2024-01-01
"Wales, Business, media and public service professionals",80,21.51,2.6,23.89,7.9,13.76,16.39,17.23,18.47,19.96,22.71,25.31,26.85,28.75,x,2024-01-01
"Wales, Associate professional occupations",170,16.69,4.2,18.43,5.6,12.33,13.09,13.55,14.34,15.53,18.06,19.87,20.71,21.96,25.06,2024-01-01
"Wales, Science, engineering and technology associate professionals",39,16.29,6.4,17.15,5.3,12.03,12.63,12.97,13.28,15.09,17.19,18.76,20.01,20.45,x,2024-01-01
"Wales, Health and social care associate professionals",28,16.21,7.2,16.64,6.3,12.52,13.14,13.79,14.31,15.39,16.81,17.97,18.48,19.36,x,2024-01-01
"Wales, Protective service occupations",14,21.42,4.3,21.14,8.6,14.15,15.25,16.45,16.85,18.97,22.11,22.56,23.06,x,x,2024-01-01
"Wales, Culture, media and sports occupations",11,13.98,1,15.84,9,11.44,11.73,12.02,12.61,13.04,14.85,16.81,x,x,x,2024-01-01
"Wales, Business and public service associate professionals",78,17.37,5.7,19.39,5.2,12.44,13.29,13.96,14.75,16.18,18.79,20.41,21.54,22.82,x,2024-01-01
"Wales, Administrative and secretarial occupations",133,14.1,5.8,15.7,6.8,11.87,12.22,12.43,12.64,13.18,14.97,16.23,17.06,18.03,21.44,2024-01-01
"Wales, Administrative occupations",111,14.33,5.5,16.01,6.8,12.00,12.35,12.60,12.8,13.39,15.28,16.73,17.58,18.42,22.04,2024-01-01
"Wales, Secretarial and related occupations",22,12.83,8.3,13.78,5.5,11.50,11.77,11.98,12,12.39,13.49,14.32,14.49,15.00,x,2024-01-01
"Wales, Skilled trades occupations",78,15.66,3.5,17.06,5.5,11.53,12.50,12.93,13.5,14.53,16.93,18.58,19.52,20.57,23.73,2024-01-01
"Wales, Skilled metal, electrical and electronic trades",42,17.61,2,18.62,3.8,12.37,13.79,14.70,15.11,16.35,19.13,20.68,22.08,22.76,x,2024-01-01
"Wales, Skilled construction and building trades",13,16.01,6.7,16.67,10.5,11.54,13.05,13.99,14.35,14.81,16.85,18.20,19.44,x,x,2024-01-01
"Wales, Textiles, printing and other skilled trades",20,12.99,8,14,9.3,11.44,11.50,11.65,11.88,12.45,13.61,14.30,14.84,15.38,x,2024-01-01
"Wales, Caring, leisure and other service occupations",143,13.07,6.6,14.15,7.6,11.51,11.99,12.00,12.14,12.58,13.71,14.74,15.24,16.08,18.89,2024-01-01
"Wales, Caring personal service occupations",125,13.21,6.8,14.24,8.9,11.61,12.00,12.02,12.18,12.63,13.97,14.86,15.41,16.33,19.02,2024-01-01
"Wales, Leisure, travel and related personal service occupations",17,12.3,8.5,13.18,-0.6,11.28,11.44,11.56,11.92,12.01,12.62,12.97,13.16,14.00,x,2024-01-01
"Wales, Sales and customer service occupations",80,12.07,8.8,13.58,7.4,11.02,11.44,11.45,11.54,11.85,12.51,13.00,13.41,14.00,16.31,2024-01-01
"Wales, Sales occupations",61,11.91,8.3,13.11,7.5,10.95,x,x,11.44,11.6,12.20,12.58,12.90,13.35,14.92,2024-01-01
"Wales, Customer service occupations",19,13.02,7.7,14.78,6.2,11.61,11.99,12.05,12.3,12.64,13.73,14.90,15.51,16.32,x,2024-01-01
"Wales, Process, plant and machine operatives",71,13.89,7,15.12,4.9,11.50,12.00,12.19,12.53,13.13,14.79,15.74,16.29,17.24,19.42,2024-01-01
"Wales, Process, plant and machine operatives",38,13.88,6.8,15.25,7.3,11.50,11.91,12.16,12.49,13.1,14.82,16.00,16.50,17.53,x,2024-01-01
"Wales, Transport and mobile machine drivers and operatives",34,13.91,7.8,14.98,2.4,11.50,12.00,12.50,12.58,13.18,14.68,15.50,15.99,16.90,x,2024-01-01
"Wales, Elementary occupations",123,12,8,13.13,7.7,10.08,x,11.44,11.5,11.7,12.45,13.24,13.78,14.14,15.78,2024-01-01
"Wales, Elementary trades and related occupations",15,12.81,4,14.04,8.2,11.44,11.50,11.73,12,12.25,13.41,13.82,14.15,14.96,x,2024-01-01
"Wales, Elementary administration and service occupations",108,11.96,8.7,12.94,7.5,9.96,x,11.44,11.45,11.63,12.25,13.02,13.63,14.07,15.48,2024-01-01
Scotland,2422,17.54,5,21.17,4.4,11.91,12.82,13.39,14.11,15.6,19.97,23.11,24.71,26.57,32.66,2024-01-01
"Scotland, Managers, directors and senior officials",204,24.6,4.6,29.67,5.9,13.46,15.96,17.36,18.5,21.74,28.19,33.87,36.70,39.86,50.13,2024-01-01
"Scotland, Corporate managers and directors",161,27.33,5.4,32.32,6,14.00,17.26,18.68,20.77,24,31.78,36.96,39.67,43.84,53.22,2024-01-01
"Scotland, Other managers and proprietors",43,18.12,9.4,19.97,4.3,12.59,13.60,14.30,15.13,16.94,20.28,22.49,23.65,24.62,x,2024-01-01
"Scotland, Professional occupations",706,25.73,-0.3,27.26,0.2,16.50,19.52,20.51,21.62,23.89,27.04,29.31,30.55,32.55,38.63,2024-01-01
"Scotland, Science, research, engineering and technology professionals",150,24.71,5.5,26.38,4.3,15.67,18.48,19.20,19.95,22.44,27.15,29.85,31.14,33.61,38.73,2024-01-01
"Scotland, Health professionals",206,24.73,-11,28.22,-6.1,16.58,19.61,20.32,20.96,23.58,26.37,27.97,29.55,31.52,43.48,2024-01-01
"Scotland, Teaching and other educational professionals",175,26.64,1.9,28.43,-3.2,20.46,23.67,24.28,25.67,26.57,28.66,29.79,31.58,32.73,36.63,2024-01-01
"Scotland, Business, media and public service professionals",175,23.96,4.8,26.02,7.4,15.33,17.88,19.07,20.31,22.4,26.47,28.32,29.82,32.19,37.97,2024-01-01
"Scotland, Associate professional occupations",381,18.39,3.6,20.56,4.3,12.83,14.31,15.02,15.71,16.99,20.08,22.18,23.11,24.24,28.56,2024-01-01
"Scotland, Science, engineering and technology associate professionals",69,17.96,4.5,19.13,4.4,12.73,14.21,15.03,15.86,16.98,19.25,20.77,21.92,23.19,x,2024-01-01
"Scotland, Health and social care associate professionals",83,15.98,5,16.7,4.3,12.19,13.29,13.80,14.29,15.21,16.74,17.80,18.11,19.14,21.85,2024-01-01
"Scotland, Protective service occupations",51,22.44,3.9,21.39,2.4,15.75,17.64,18.45,19.02,20.86,x,23.11,23.22,24.23,x,2024-01-01
"Scotland, Culture, media and sports occupations",22,14.65,-0.9,18.06,6.6,11.46,12.21,12.68,13.05,13.67,15.84,17.63,18.79,x,x,2024-01-01
"Scotland, Business and public service associate professionals",157,19.96,4.5,23.02,5.4,13.28,14.99,15.87,16.69,18.4,21.79,24.24,25.56,27.47,34.74,2024-01-01
"Scotland, Administrative and secretarial occupations",228,14.71,3.7,16.52,4.4,11.97,12.71,12.99,13.18,13.95,15.47,16.72,17.74,18.82,22.77,2024-01-01
"Scotland, Administrative occupations",194,15.01,3.8,16.83,4.2,12.11,12.99,13.15,13.42,14.25,15.71,17.20,18.22,19.30,23.43,2024-01-01
"Scotland, Secretarial and related occupations",34,13.04,8.1,14.4,5.5,11.44,11.96,12.00,12.16,12.51,13.76,14.56,15.33,15.64,x,2024-01-01
"Scotland, Skilled trades occupations",146,16.09,7.2,17.51,8.9,11.80,12.80,13.41,14.23,15.28,17.46,18.78,19.71,20.63,24.09,2024-01-01
"Scotland, Skilled agricultural and related trades",11,13.56,2.9,14.56,2.6,11.44,11.91,12.00,12.12,13.11,14.71,15.35,15.81,x,x,2024-01-01
"Scotland, Skilled metal, electrical and electronic trades",68,18.33,6.1,19.39,8.3,12.91,15.00,15.65,16,17.26,19.70,21.04,22.17,23.31,26.34,2024-01-01
"Scotland, Skilled construction and building trades",35,16.54,5,17.35,8.9,12.84,14.50,14.94,15.23,15.95,17.44,18.24,19.09,19.73,x,2024-01-01
"Scotland, Textiles, printing and other skilled trades",33,13,5.2,14.13,8,11.44,11.77,12.00,12.26,12.51,14.00,14.55,14.97,15.34,x,2024-01-01
"Scotland, Caring, leisure and other service occupations",271,14.26,3.9,15.5,2,11.76,12.14,12.44,12.7,13.43,15.36,16.64,17.44,18.33,20.70,2024-01-01
"Scotland, Caring personal service occupations",224,14.7,3.5,15.72,1,11.96,12.29,12.60,13,13.8,15.66,17.01,17.74,18.69,21.05,2024-01-01
"Scotland, Leisure, travel and related personal service occupations",43,12.61,4,14.19,5,11.45,11.74,11.96,12,12.32,13.19,14.06,14.75,15.39,x,2024-01-01
"Scotland, Sales and customer service occupations",146,12.11,9.6,13.56,7.7,11.07,11.44,11.48,11.56,11.93,12.57,13.30,13.72,14.31,16.37,2024-01-01
"Scotland, Sales occupations",105,11.96,8.7,12.95,8.3,10.95,x,11.44,11.46,11.62,12.14,12.58,13.00,13.34,14.72,2024-01-01
"Scotland, Customer service occupations",42,13.59,8.8,14.82,5.9,11.49,11.99,12.10,12.37,12.94,14.27,15.08,15.91,16.39,18.67,2024-01-01
"Scotland, Process, plant and machine operatives",118,14.34,6.5,15.82,7.9,11.55,12.09,12.46,12.83,13.54,15.31,16.34,17.08,18.10,20.94,2024-01-01
"Scotland, Process, plant and machine operatives",52,14.17,8.7,15.67,9.2,11.55,12.02,12.33,12.6,13.34,15.26,16.50,17.16,18.22,x,2024-01-01
"Scotland, Transport and mobile machine drivers and operatives",66,14.39,6.1,15.93,7.2,11.55,12.22,12.50,13.16,13.82,15.31,16.15,17.02,17.80,x,2024-01-01
"Scotland, Elementary occupations",222,12.32,8.3,13.37,5.5,11.35,11.44,11.50,11.66,12,12.88,13.68,14.20,14.55,16.22,2024-01-01
"Scotland, Elementary trades and related occupations",20,12.68,9.3,13.71,9.3,11.44,11.51,11.71,11.82,12.3,13.54,14.35,14.95,15.50,x,2024-01-01
"Scotland, Elementary administration and service occupations",202,12.29,8.5,13.32,4.9,11.14,11.44,11.50,11.63,12,12.83,13.58,14.13,14.45,16.17,2024-01-01
Northern Ireland,1043,15.2,5.6,18.95,4.2,11.45,12.00,12.36,12.73,13.83,17.23,20.05,21.54,23.37,28.49,2024-01-01
